0.87170136, 0.9985919, 0.8609375, 0.9988909, 0.84097224, 0.9979041, 0.8208333, 0.99864775, 0.8201389, 0.99845105, 0.8197917, 0.99752605, 0.80868053, 0.99800336, 0.78802085, 0.9978539, 0.78663194, 0.9987393, 0.7685764, 0.99863404, 0.75850695, 0.9984531, 0.7583333, 0.9984145, 0.75850695, 0.99807245, 0.74670136, 0.9974596, 0.7373264, 0.99753135, 0.7378472, 0.9969436, 0.73663193, 0.99799144, 0.7359375, 0.99826145, 0.72725695, 0.9988045, 0.7269097, 0.99828213, 0.7270833, 0.9977861, 0.7267361, 0.99803203, 0.7269097, 0.99750376, 0.71684027, 0.99791116, 0.7161458, 0.9977221, 0.7065972, 0.99782336, 0.7060764, 0.99766785, 0.70590276, 0.9977468, 0.70520836, 0.9972649, 0.70590276, 0.9965008, 0.6956597, 0.99839157, 0.69600695, 0.9980092, 0.6958333, 0.99807644, 0.6954861, 0.99818546, 0.6951389, 0.9971498, 0.6861111, 0.99788314, 0.68506944, 0.9973188, 0.68472224, 0.9976454, 0.6857639, 0.99612856, 0.68420136, 0.99649614, 0.67604166, 0.9977223, 0.67569447, 0.9977586, 0.67552084, 0.99771506, 0.67465276, 0.9974006, 0.67395836, 0.99775076, 0.6657986, 0.9978718, 0.6654514, 0.99781644, 0.6644097, 0.99864024, 0.6642361, 0.99806, 0.6546875, 0.9983139, 0.6548611, 0.9968624, 0.6532986, 0.9975696, 0.64652777, 0.9978879, 0.64513886, 0.99809545, 0.6432292, 0.99802417, 0.6440972, 0.9963903, 0.634375, 0.99767727, 0.634375, 0.9971923, 0.63385415, 0.9967968, 0.6251736, 0.9979204, 0.6236111, 0.99716127, 0.62291664, 0.99763465, 0.62256944, 0.997391, 0.62256944, 0.997136, 0.6137153, 0.99814874, 0.61354166, 0.9982161, 0.61354166, 0.997434, 0.61319447, 0.99744546, 0.603125, 0.9965516, 0.60225695, 0.9969329, 0.5954861, 0.99706364, 0.5920139, 0.995958, 0.58194447, 0.9977377, 0.571875, 0.99623936, 0.5529514, 0.9966234, 0.5517361, 0.9966667, 0.5512153, 0.9969904, 0.5512153, 0.9964675, 0.5486111, 0.99765986, 0.5402778, 0.9980619, 0.54010415, 0.99637324, 0.5392361, 0.99666417, 0.5328125, 0.9974957, 0.5314236, 0.99655044, 0.53020835, 0.9952683, 0.51059026, 0.99618965, 0.49791667, 0.99537945, 0.48142362, 0.99615675, 0.478125, 0.99660444, 0.4671875, 0.99747556, 0.45902777, 0.9975289, 0.45677084, 0.9963431, 0.43697917, 0.9971861, 0.43715277, 0.9968781, 0.41684029, 0.9940324, 0.40868056, 0.9960367, 0.40572917, 0.99506223, 0.36649305, 0.99675846, 0.25989583, 0.9911286, 0.25034723, 0.9935015, 
0.90243053, 0.9982093, 0.88177085, 0.99808216, 0.87309027, 0.9983995, 0.87170136, 0.9985919, 0.8609375, 0.9988909, 0.8513889, 0.9977431, 0.85086805, 0.9978696, 0.83020836, 0.99820364, 0.8295139, 0.99800485, 0.81961805, 0.99795246, 0.8190972, 0.9979044, 0.8109375, 0.99809253, 0.8, 0.99817514, 0.80069447, 0.9974041, 0.79878473, 0.9986709, 0.79913193, 0.9980749, 0.7876736, 0.9975231, 0.77881944, 0.9984023, 0.7786458, 0.9982858, 0.77899307, 0.99784905, 0.76805556, 0.99804753, 0.76788193, 0.99819446, 0.76770836, 0.9983442, 0.7682292, 0.9973997, 0.7670139, 0.9980255, 0.7583333, 0.998625, 0.7569444, 0.99851966, 0.75711805, 0.9976171, 0.75625, 0.99810874, 0.7484375, 0.9978786, 0.7473958, 0.9978345, 0.73836803, 0.99831235, 0.7373264, 0.99787045, 0.7357639, 0.9974572, 0.72725695, 0.99777955, 0.71684027, 0.9982854, 0.7170139, 0.99795294, 0.7161458, 0.99848735, 0.7161458, 0.9973679, 0.71631944, 0.99686044, 0.70625, 0.99871135, 0.7060764, 0.9985338, 0.70625, 0.9974764, 0.69756943, 0.997665, 0.6958333, 0.99869144, 0.6965278, 0.9977774, 0.6961806, 0.99800223, 0.6961806, 0.9979455, 0.69600695, 0.99795985, 0.6953125, 0.9978366, 0.6947917, 0.9978715, 0.6949653, 0.99738806, 0.68975693, 0.9967941, 0.6857639, 0.99791455, 0.6857639, 0.9978356, 0.68559027, 0.99774325, 0.67690974, 0.9976559, 0.67569447, 0.99828655, 0.6762153, 0.9976873, 0.6748264, 0.99830645, 0.6744792, 0.99764127, 0.65347224, 0.9982922, 0.64479166, 0.99824274, 0.64479166, 0.99699193, 0.6440972, 0.9971422, 0.64270836, 0.9974685, 0.6432292, 0.9959488, 0.6322917, 0.99722517, 0.625, 0.9977546, 0.62309027, 0.99842, 0.6232639, 0.9973422, 0.62135416, 0.9967845, 0.61388886, 0.9970989, 0.6119792, 0.997543, 0.60225695, 0.9972657, 0.6012153, 0.99738616, 0.6017361, 0.99508774, 0.59131944, 0.9982966, 0.5923611, 0.99697256, 0.58229166, 0.99729806, 0.5824653, 0.99675953, 0.58177084, 0.9968724, 0.58055556, 0.99625343, 0.57222223, 0.9977928, 0.57256943, 0.9974061, 0.57100695, 0.99804485, 0.5626736, 0.99663216, 0.5612847, 0.9975009, 0.55277777, 0.9978546, 0.553125, 0.99569345, 0.55086803, 0.9969724, 0.5416667, 0.9976519, 0.54236114, 0.99654436, 0.5399306, 0.9961447, 0.5300347, 0.99688995, 0.4998264, 0.9966807, 0.45, 0.995162, 0.42673612, 0.99564016, 0.41666666, 0.9967567, 0.37465277, 0.99385566, 
0.90243053, 0.9982093, 0.88177085, 0.99808216, 0.87256944, 0.9981523, 0.85086805, 0.9979468, 0.8402778, 0.99787956, 0.8402778, 0.9977954, 0.8307292, 0.9981012, 0.8208333, 0.9989081, 0.8189236, 0.9976532, 0.8090278, 0.99831647, 0.80850697, 0.99830693, 0.80017364, 0.9979429, 0.79878473, 0.99849033, 0.79913193, 0.99790484, 0.7894097, 0.9983792, 0.78836805, 0.9982112, 0.7796875, 0.99862844, 0.7786458, 0.99823594, 0.7782986, 0.99834424, 0.77847224, 0.99724144, 0.76892364, 0.9983019, 0.76805556, 0.99742836, 0.76753473, 0.9976679, 0.76666665, 0.99778086, 0.7590278, 0.99833244, 0.75, 0.9984505, 0.74774307, 0.998241, 0.7470486, 0.99819666, 0.7470486, 0.9978841, 0.7465278, 0.99834317, 0.73802084, 0.9978537, 0.73767364, 0.9980571, 0.7373264, 0.99776834, 0.7373264, 0.9975925, 0.73663193, 0.9980926, 0.73715276, 0.99718523, 0.7361111, 0.9976575, 0.7355903, 0.99729955, 0.7277778, 0.998824, 0.7270833, 0.99839693, 0.72760415, 0.9977169, 0.7265625, 0.9981093, 0.7263889, 0.9979479, 0.7263889, 0.99791193, 0.7267361, 0.99720746, 0.7260417, 0.99741006, 0.7171875, 0.9974069, 0.71649307, 0.9980072, 0.71684027, 0.9974611, 0.7060764, 0.9985338, 0.7060764, 0.9985338, 0.7060764, 0.9977817, 0.6965278, 0.9985134, 0.6961806, 0.99781483, 0.6869792, 0.9978983, 0.68524307, 0.99768764, 0.684375, 0.997334, 0.67552084, 0.9988208, 0.675, 0.9982461, 0.67465276, 0.9977978, 0.67395836, 0.9974433, 0.66475695, 0.9985019, 0.6642361, 0.9981869, 0.6644097, 0.99788773, 0.6640625, 0.9955541, 0.6553819, 0.99734193, 0.6550347, 0.9974698, 0.6548611, 0.99732053, 0.65381944, 0.9977059, 0.65434027, 0.997157, 0.65347224, 0.9972907, 0.653125, 0.99699765, 0.646875, 0.9977917, 0.64427084, 0.99736947, 0.6421875, 0.9968114, 0.6336806, 0.9980612, 0.63350695, 0.9973354, 0.6328125, 0.9973778, 0.6329861, 0.9967835, 0.62222224, 0.99740636, 0.61493057, 0.99766695, 0.6154514, 0.9966993, 0.6142361, 0.99697506, 0.6041667, 0.99596304, 0.5928819, 0.99786013, 0.5932292, 0.996834, 0.5920139, 0.99731654, 0.59270835, 0.9963504, 0.59045136, 0.99654394, 0.57274306, 0.99720633, 0.5654514, 0.9962145, 0.5619792, 0.9960447, 0.56059027, 0.9961138, 0.5498264, 0.9972775, 0.5404514, 0.9976757, 0.54097223, 0.9955369, 0.5402778, 0.9961623, 0.53975695, 0.99597996, 0.5204861, 0.9960503, 0.45017362, 0.99381316, 
0.90243053, 0.9982093, 0.88177085, 0.99808216, 0.8720486, 0.99838555, 0.86180556, 0.99819404, 0.8607639, 0.99894845, 0.8402778, 0.9985221, 0.8199653, 0.9990515, 0.8203125, 0.9979845, 0.8197917, 0.99822325, 0.80572915, 0.99823374, 0.8041667, 0.9975975, 0.80069447, 0.9990697, 0.7902778, 0.9989575, 0.7895833, 0.99879694, 0.7894097, 0.9987083, 0.7885417, 0.99734193, 0.78020835, 0.99838495, 0.7795139, 0.9983542, 0.7782986, 0.99808204, 0.7782986, 0.99763215, 0.7690972, 0.9982645, 0.76805556, 0.9981719, 0.75989586, 0.9972901, 0.7583333, 0.99789447, 0.7576389, 0.9980115, 0.74809027, 0.9980253, 0.7470486, 0.99879265, 0.74774307, 0.99779737, 0.7470486, 0.9978675, 0.74722224, 0.99769247, 0.74027777, 0.99823207, 0.73854166, 0.9976978, 0.7274306, 0.9982734, 0.7270833, 0.9981023, 0.7263889, 0.9982525, 0.7262153, 0.9980766, 0.7265625, 0.9970327, 0.7171875, 0.9984531, 0.71666664, 0.9980153, 0.715625, 0.9974687, 0.70677084, 0.9982123, 0.70677084, 0.99765533, 0.70520836, 0.99802434, 0.7036458, 0.9975865, 0.6965278, 0.99793285, 0.6956597, 0.9980403, 0.6954861, 0.9973969, 0.6888889, 0.9974405, 0.6857639, 0.99828327, 0.68645835, 0.9972311, 0.6859375, 0.99723077, 0.6840278, 0.99797624, 0.68350697, 0.99783564, 0.67638886, 0.99788153, 0.67517364, 0.99834865, 0.675, 0.9977671, 0.67586803, 0.9965587, 0.6671875, 0.9970508, 0.6654514, 0.9985449, 0.66597223, 0.99749637, 0.6642361, 0.9979638, 0.6649306, 0.99701095, 0.65399307, 0.99830675, 0.65434027, 0.99683267, 0.6527778, 0.9976346, 0.653125, 0.9966655, 0.6449653, 0.9974709, 0.64305556, 0.9975831, 0.64305556, 0.99740773, 0.63697916, 0.99722314, 0.6354167, 0.9978529, 0.63524306, 0.9968963, 0.6336806, 0.9975542, 0.63350695, 0.9973503, 0.625, 0.9976464, 0.6234375, 0.9972081, 0.6223958, 0.9973343, 0.6154514, 0.9976073, 0.61475694, 0.9961768, 0.61319447, 0.99699223, 0.6125, 0.9973615, 0.6029514, 0.9969994, 0.59305555, 0.99682045, 0.58142364, 0.9969598, 0.5720486, 0.99702203, 0.57135415, 0.9968307, 0.5520833, 0.99825037, 0.5520833, 0.9968959, 0.55104166, 0.9970606, 0.55190974, 0.99562466, 0.54965276, 0.9977692, 0.5494792, 0.99723375, 0.54913193, 0.9967398, 0.5309028, 0.99615353, 0.51875, 0.99691075, 0.50104165, 0.9966253, 0.49965277, 0.99678016, 0.4685764, 0.9953735, 0.35416666, 0.9935711, 0.34652779, 0.99396724, 
0.90243053, 0.9982093, 0.89288193, 0.99904835, 0.8824653, 0.999032, 0.88211805, 0.9985298, 0.88177085, 0.99808216, 0.88211805, 0.9974763, 0.8609375, 0.9979771, 0.8510417, 0.99864614, 0.8506944, 0.9988314, 0.85086805, 0.99835056, 0.8293403, 0.99797463, 0.8255208, 0.9986692, 0.8107639, 0.99863344, 0.80069447, 0.9983572, 0.79913193, 0.9983829, 0.7994792, 0.99742043, 0.7887153, 0.99817985, 0.77795136, 0.9985077, 0.7690972, 0.99809843, 0.7685764, 0.99843144, 0.76805556, 0.9981719, 0.76805556, 0.9981719, 0.7685764, 0.9974677, 0.76840276, 0.9974421, 0.76770836, 0.99787176, 0.7673611, 0.9975136, 0.76493055, 0.99784464, 0.7576389, 0.99862266, 0.7579861, 0.99823207, 0.7574653, 0.99834234, 0.7576389, 0.9981626, 0.75711805, 0.997414, 0.74791664, 0.9980281, 0.74791664, 0.99782926, 0.74774307, 0.99797535, 0.7473958, 0.9980025, 0.7470486, 0.997795, 0.74600697, 0.998355, 0.7390625, 0.99853253, 0.7359375, 0.99718225, 0.7274306, 0.9987232, 0.7269097, 0.9975708, 0.7263889, 0.9980681, 0.7267361, 0.99770254, 0.71805555, 0.9982664, 0.7173611, 0.99830914, 0.7171875, 0.9975792, 0.71684027, 0.9978363, 0.7175347, 0.9971166, 0.71666664, 0.9978466, 0.71545136, 0.9975655, 0.71510416, 0.9976309, 0.7121528, 0.99761236, 0.70711803, 0.99877876, 0.7074653, 0.9975962, 0.7065972, 0.99820894, 0.7060764, 0.9975112, 0.6869792, 0.99787766, 0.68645835, 0.997756, 0.68385416, 0.9970407, 0.67864585, 0.9983979, 0.67760414, 0.9980913, 0.67586803, 0.99843144, 0.67638886, 0.9978902, 0.67552084, 0.99783784, 0.6748264, 0.9973278, 0.6638889, 0.99713415, 0.6638889, 0.9958995, 0.6553819, 0.99825186, 0.6557292, 0.9969143, 0.65520835, 0.99742967, 0.65434027, 0.99679726, 0.65347224, 0.9969816, 0.64427084, 0.998069, 0.64305556, 0.99766153, 0.6331597, 0.9981874, 0.6340278, 0.99690425, 0.6333333, 0.9975255, 0.6322917, 0.99752724, 0.6248264, 0.9976858, 0.6234375, 0.9973269, 0.6241319, 0.99657065, 0.62274307, 0.9970675, 0.62274307, 0.99702877, 0.6125, 0.99761707, 0.61354166, 0.99644774, 0.6032986, 0.997903, 0.603125, 0.9965887, 0.6020833, 0.99724513, 0.5949653, 0.99751306, 0.5907986, 0.9974902, 0.5828125, 0.9956626, 0.5810764, 0.9960531, 0.57222223, 0.9963032, 0.5637153, 0.9963613, 0.5001736, 0.9974229, 0.5008681, 0.99593145, 0.48802084, 0.9965696, 0.47847223, 0.99681807, 0.44739583, 0.9955731, 
0.90243053, 0.9982093, 0.89288193, 0.99904835, 0.89253473, 0.9979968, 0.86163193, 0.9986426, 0.8513889, 0.99848145, 0.84149307, 0.9981027, 0.8411458, 0.99808276, 0.83993053, 0.9983895, 0.83055556, 0.9983798, 0.8293403, 0.9982565, 0.8295139, 0.9979535, 0.8204861, 0.9983868, 0.80972224, 0.9983572, 0.7998264, 0.99867904, 0.7894097, 0.9986933, 0.7894097, 0.9976857, 0.7887153, 0.9983098, 0.7798611, 0.99874425, 0.77934027, 0.998563, 0.7795139, 0.99780655, 0.7786458, 0.99859804, 0.77847224, 0.9986543, 0.77760416, 0.99788624, 0.76927084, 0.9977685, 0.76788193, 0.9989432, 0.76753473, 0.99797225, 0.75885415, 0.99845076, 0.7583333, 0.99872005, 0.7574653, 0.99834234, 0.7574653, 0.99834234, 0.7569444, 0.9981921, 0.7486111, 0.99856716, 0.74791664, 0.9990324, 0.74791664, 0.998754, 0.7484375, 0.9979518, 0.74756944, 0.9983854, 0.74774307, 0.9980702, 0.73819447, 0.99812484, 0.73767364, 0.9979807, 0.7378472, 0.9975966, 0.73663193, 0.99830663, 0.7361111, 0.997851, 0.7359375, 0.99728847, 0.72847223, 0.99881655, 0.7269097, 0.9976581, 0.7263889, 0.99735457, 0.7253472, 0.99672437, 0.7178819, 0.9983575, 0.71770835, 0.998524, 0.71666664, 0.998269, 0.71684027, 0.99794984, 0.71631944, 0.99680275, 0.70677084, 0.9981009, 0.70677084, 0.9977545, 0.7060764, 0.99789995, 0.70711803, 0.99679923, 0.7057292, 0.99771625, 0.6961806, 0.9978711, 0.6961806, 0.9977487, 0.6954861, 0.9959877, 0.68541664, 0.99745595, 0.68524307, 0.9968808, 0.68368053, 0.99728835, 0.6732639, 0.99731547, 0.66510415, 0.9977647, 0.6649306, 0.9976326, 0.6645833, 0.99747735, 0.6637153, 0.99811137, 0.6559028, 0.9978165, 0.6532986, 0.9964125, 0.64513886, 0.9978691, 0.64392364, 0.99844456, 0.64375, 0.99681824, 0.6331597, 0.9970374, 0.6326389, 0.99752176, 0.6246528, 0.9980359, 0.6236111, 0.9966823, 0.62309027, 0.9968564, 0.62291664, 0.9967934, 0.61354166, 0.99787825, 0.6142361, 0.996785, 0.61302084, 0.99628973, 0.61145836, 0.9972489, 0.60572916, 0.99684757, 0.60520834, 0.9965809, 0.59270835, 0.9977532, 0.5935764, 0.9966924, 0.59131944, 0.99604017, 0.5810764, 0.99618465, 0.5729167, 0.9968417, 0.5706597, 0.996479, 0.56319445, 0.9964874, 0.5517361, 0.99828446, 0.55277777, 0.9962445, 0.5515625, 0.9972679, 0.55104166, 0.99548125, 0.5307292, 0.99612087, 0.5309028, 0.99552965, 0.5295139, 0.99663484, 0.46875, 0.9963671, 
0.91302085, 0.99820817, 0.90243053, 0.9982093, 0.89288193, 0.99904835, 0.89288193, 0.9987324, 0.8822917, 0.9981203, 0.87100697, 0.998871, 0.87135416, 0.99794465, 0.86215276, 0.9986841, 0.8605903, 0.9989031, 0.85225695, 0.99883854, 0.8503472, 0.9984464, 0.84930557, 0.99837595, 0.83090276, 0.99830997, 0.83055556, 0.99841577, 0.83020836, 0.9978745, 0.83003473, 0.99804497, 0.82222223, 0.9978001, 0.8201389, 0.9985709, 0.8199653, 0.9986514, 0.8197917, 0.9986145, 0.81961805, 0.9983609, 0.8109375, 0.998752, 0.80972224, 0.9978877, 0.8, 0.9986058, 0.79878473, 0.9983447, 0.7899306, 0.9981147, 0.77934027, 0.9984089, 0.77899307, 0.99835426, 0.7795139, 0.99780655, 0.7795139, 0.99780655, 0.7786458, 0.99865913, 0.77881944, 0.9981091, 0.77795136, 0.99692494, 0.7760417, 0.99693793, 0.76875, 0.9980227, 0.76788193, 0.9985393, 0.7579861, 0.99822557, 0.7581597, 0.9980361, 0.7579861, 0.9978445, 0.7581597, 0.9974895, 0.7564236, 0.99733484, 0.7486111, 0.99757046, 0.7482639, 0.9978526, 0.74756944, 0.9973813, 0.7465278, 0.9984225, 0.7378472, 0.9981738, 0.7378472, 0.9975249, 0.7373264, 0.997935, 0.73715276, 0.9980767, 0.73715276, 0.9975639, 0.73680556, 0.9978926, 0.73645836, 0.9978665, 0.7263889, 0.99675673, 0.7171875, 0.9983622, 0.7178819, 0.9975251, 0.71666664, 0.99793524, 0.7161458, 0.99763143, 0.70677084, 0.9976151, 0.70590276, 0.9977706, 0.7046875, 0.9981792, 0.70086807, 0.9981935, 0.696875, 0.9978235, 0.6961806, 0.9973807, 0.6956597, 0.9978543, 0.6951389, 0.99763453, 0.6951389, 0.99704653, 0.6859375, 0.9976362, 0.68506944, 0.99736935, 0.6762153, 0.99849516, 0.67413193, 0.99754965, 0.66510415, 0.9982019, 0.6652778, 0.99765956, 0.66475695, 0.99736136, 0.66510415, 0.99674076, 0.6642361, 0.99755156, 0.66336805, 0.99654984, 0.6548611, 0.9978229, 0.65434027, 0.99763066, 0.6454861, 0.9985073, 0.6458333, 0.99704397, 0.64479166, 0.9979652, 0.64375, 0.9975246, 0.63524306, 0.9974311, 0.6232639, 0.99676234, 0.6223958, 0.9969947, 0.6024306, 0.99777675, 0.6019097, 0.9971716, 0.6017361, 0.9969356, 0.5939236, 0.99785656, 0.58489585, 0.9966461, 0.58090276, 0.9967907, 0.5706597, 0.9965158, 0.5503472, 0.9970427, 0.5503472, 0.99661404, 0.54288197, 0.99754655, 0.5394097, 0.9975546, 0.5385417, 0.9968681, 0.52118057, 0.9951648, 0.51927084, 0.9950158, 0.42708334, 0.9947437, 
0.9440972, 0.9986205, 0.91302085, 0.99820817, 0.9032986, 0.9991244, 0.90243053, 0.9982093, 0.8822917, 0.9986112, 0.8723958, 0.99816656, 0.871875, 0.9982507, 0.8609375, 0.99858904, 0.86128473, 0.99811304, 0.85225695, 0.9988515, 0.8517361, 0.9980672, 0.84131944, 0.99882895, 0.8310764, 0.99840456, 0.8199653, 0.9980257, 0.81927085, 0.9986297, 0.79965276, 0.9984447, 0.79895836, 0.9983894, 0.7986111, 0.9980462, 0.79913193, 0.9973426, 0.7982639, 0.9976716, 0.7907986, 0.99860597, 0.7881944, 0.9976608, 0.7885417, 0.99705327, 0.77795136, 0.9978971, 0.7777778, 0.9969479, 0.76875, 0.9976673, 0.76840276, 0.9970608, 0.76840276, 0.9969587, 0.7664931, 0.99858683, 0.75850695, 0.99877244, 0.7576389, 0.9979623, 0.7482639, 0.99817944, 0.7482639, 0.9981452, 0.7482639, 0.9975344, 0.74756944, 0.99761, 0.73802084, 0.99856627, 0.7375, 0.9974579, 0.73628473, 0.9977141, 0.7282986, 0.99858356, 0.7279514, 0.9984674, 0.7274306, 0.99818295, 0.7269097, 0.9980245, 0.7267361, 0.9981689, 0.7265625, 0.99789447, 0.7178819, 0.997499, 0.7171875, 0.99800384, 0.71684027, 0.998175, 0.7175347, 0.99748, 0.71649307, 0.9974657, 0.71475697, 0.99728066, 0.70729166, 0.99782366, 0.70694447, 0.9975803, 0.70711803, 0.9972688, 0.70590276, 0.99804366, 0.70538193, 0.99788266, 0.6967014, 0.9970351, 0.6951389, 0.9983493, 0.6958333, 0.99758756, 0.6947917, 0.99799037, 0.68854165, 0.9978558, 0.6857639, 0.99821085, 0.6857639, 0.99797153, 0.68524307, 0.9978051, 0.68420136, 0.99763453, 0.67517364, 0.9970978, 0.6744792, 0.9967062, 0.665625, 0.9985444, 0.66510415, 0.9977509, 0.6645833, 0.9970661, 0.6553819, 0.9977312, 0.65520835, 0.99758714, 0.65347224, 0.99727196, 0.65381944, 0.99674857, 0.65295136, 0.9968968, 0.64461803, 0.99644613, 0.6340278, 0.99747866, 0.6340278, 0.9970346, 0.62395835, 0.9977929, 0.6244792, 0.9971241, 0.6237847, 0.9975537, 0.62309027, 0.9976072, 0.62222224, 0.997494, 0.5949653, 0.9973576, 0.59097224, 0.9969195, 0.58402777, 0.9964445, 0.5828125, 0.9972821, 0.5732639, 0.9963855, 0.57135415, 0.996997, 0.5619792, 0.9972385, 0.55364585, 0.997588, 0.54131943, 0.9971907, 0.54149306, 0.99636716, 0.5407986, 0.9969847, 0.52065974, 0.9979818, 0.47847223, 0.99722385, 0.46684027, 0.99659234, 0.44930556, 0.99657047, 0.44652778, 0.9955634, 0.3873264, 0.99595183, 0.36649305, 0.9948466, 
0.9440972, 0.9986205, 0.92465276, 0.998615, 0.91302085, 0.99820817, 0.8920139, 0.9987732, 0.87291664, 0.99842215, 0.871875, 0.9987786, 0.8510417, 0.99807775, 0.8402778, 0.9980733, 0.8310764, 0.99877226, 0.8307292, 0.9988236, 0.83055556, 0.9980868, 0.82135415, 0.9983428, 0.8204861, 0.9985003, 0.8203125, 0.9971408, 0.81024307, 0.9984172, 0.809375, 0.998505, 0.80920136, 0.9975951, 0.7998264, 0.9978051, 0.79878473, 0.9972637, 0.7894097, 0.9982321, 0.7798611, 0.9984936, 0.77899307, 0.99860996, 0.77899307, 0.99849796, 0.7795139, 0.99755555, 0.778125, 0.9982462, 0.7777778, 0.9982502, 0.76961803, 0.99838746, 0.76840276, 0.9988243, 0.76840276, 0.99860114, 0.7685764, 0.9973789, 0.76631945, 0.9977435, 0.75711805, 0.9981082, 0.7572917, 0.9978061, 0.7578125, 0.9972139, 0.7574653, 0.99751014, 0.7487847, 0.9986094, 0.7484375, 0.99796563, 0.74774307, 0.9985998, 0.7486111, 0.99758655, 0.7465278, 0.9973654, 0.73819447, 0.99802065, 0.7375, 0.99813044, 0.73715276, 0.9974677, 0.7282986, 0.99857575, 0.7277778, 0.9980983, 0.7263889, 0.99823755, 0.7262153, 0.9983666, 0.72586805, 0.9981812, 0.7161458, 0.99765086, 0.71597224, 0.997287, 0.71597224, 0.9968659, 0.70694447, 0.9978089, 0.70677084, 0.99784166, 0.7065972, 0.99773526, 0.70590276, 0.9981463, 0.7060764, 0.9979389, 0.70642364, 0.99731165, 0.70538193, 0.9982459, 0.70625, 0.99729234, 0.69739586, 0.9980069, 0.6965278, 0.9972574, 0.6956597, 0.9975355, 0.68680555, 0.9979894, 0.6862847, 0.9976125, 0.68524307, 0.9985862, 0.68472224, 0.9978022, 0.67552084, 0.9975979, 0.67465276, 0.9981386, 0.67465276, 0.99813366, 0.67517364, 0.9972966, 0.6744792, 0.9977725, 0.66631943, 0.9976687, 0.66475695, 0.9979386, 0.6638889, 0.9974273, 0.65381944, 0.9974152, 0.64305556, 0.99757755, 0.64392364, 0.9966781, 0.6342014, 0.997605, 0.6246528, 0.9985233, 0.62395835, 0.996973, 0.62256944, 0.99652094, 0.6168403, 0.99661916, 0.6137153, 0.9965577, 0.60434026, 0.99702704, 0.59184027, 0.99771583, 0.5842014, 0.99659777, 0.5829861, 0.9971797, 0.58315974, 0.99687785, 0.5828125, 0.9965312, 0.5697917, 0.9949759, 0.5548611, 0.99732494, 0.5515625, 0.99660325, 0.54461807, 0.99677896, 0.52135414, 0.9944579, 0.51024306, 0.997046, 0.49114582, 0.99638575, 0.48975694, 0.9967234, 0.44722223, 0.9948757, 0.43975693, 0.9951849, 0.33298612, 0.991607, 
0.9440972, 0.9986205, 0.92465276, 0.998615, 0.91336805, 0.9983321, 0.8826389, 0.99806476, 0.8815972, 0.9981927, 0.87256944, 0.99826586, 0.8720486, 0.9978376, 0.86215276, 0.9983253, 0.86128473, 0.9986254, 0.8524306, 0.99807525, 0.84184027, 0.9984234, 0.8402778, 0.9985444, 0.83090276, 0.99824554, 0.8217014, 0.99865365, 0.8197917, 0.9986794, 0.80972224, 0.99826103, 0.8098958, 0.997603, 0.8090278, 0.99753857, 0.8003472, 0.99876136, 0.80017364, 0.9987064, 0.8, 0.99811196, 0.7994792, 0.9981442, 0.79913193, 0.9978367, 0.79878473, 0.9980251, 0.79010415, 0.9987877, 0.7888889, 0.99878174, 0.78802085, 0.997091, 0.7876736, 0.99722874, 0.78715277, 0.9974992, 0.7795139, 0.9989943, 0.77934027, 0.9984699, 0.77934027, 0.99825716, 0.77847224, 0.998017, 0.7703125, 0.99761117, 0.7690972, 0.9987685, 0.76892364, 0.99857897, 0.76892364, 0.99763644, 0.7682292, 0.99790895, 0.76927084, 0.99663895, 0.7578125, 0.99828243, 0.75850695, 0.9972958, 0.75711805, 0.99849373, 0.74774307, 0.99826026, 0.7484375, 0.9975248, 0.74791664, 0.99757206, 0.7473958, 0.99797785, 0.74791664, 0.99736845, 0.7470486, 0.99817485, 0.74670136, 0.9975455, 0.73854166, 0.99806845, 0.7378472, 0.99803907, 0.7378472, 0.99800164, 0.73715276, 0.99747163, 0.73680556, 0.9977213, 0.7359375, 0.99730206, 0.72847223, 0.99820375, 0.7274306, 0.9989257, 0.7274306, 0.996562, 0.7251736, 0.9976274, 0.7170139, 0.998751, 0.7170139, 0.9978235, 0.71666664, 0.99780595, 0.7161458, 0.99823755, 0.71684027, 0.9975418, 0.7161458, 0.99794376, 0.71649307, 0.9974963, 0.7065972, 0.9974708, 0.7065972, 0.99708736, 0.70590276, 0.99722564, 0.6979167, 0.9977631, 0.69600695, 0.9974254, 0.6953125, 0.99780583, 0.69600695, 0.99710464, 0.6954861, 0.9972196, 0.6887153, 0.99703157, 0.6878472, 0.997124, 0.6866319, 0.99815524, 0.6859375, 0.99799824, 0.6862847, 0.9971711, 0.68645835, 0.9968608, 0.68506944, 0.9970581, 0.6770833, 0.9980897, 0.67378473, 0.9982457, 0.66649306, 0.9977479, 0.665625, 0.9972902, 0.6564236, 0.9967199, 0.65347224, 0.99802357, 0.6527778, 0.99721783, 0.64461803, 0.9961772, 0.634375, 0.99813515, 0.63506943, 0.99736357, 0.6342014, 0.99749434, 0.63385415, 0.9974799, 0.6340278, 0.9971632, 0.6236111, 0.99764454, 0.60399306, 0.99780834, 0.5810764, 0.99766135, 0.55086803, 0.9965611, 0.51805556, 0.9963833, 0.42934027, 0.9937153, 
